departamento,municipio,año,periodo,areaSembradaHa,areaCosechadaHa,produccionT,cicloDeCultivo
NARIÑO,LA CRUZ,2007,2007,75,73,58,PERMANENTE
NARIÑO,CUMBITARA,2007,2007,56,46,37,PERMANENTE
NARIÑO,MALLAMA,2007,2007,56,41,27,PERMANENTE
NARIÑO,LA LLANADA,2007,2007,38,32,47,PERMANENTE
NARIÑO,BELEN,2007,2007,36,33,30,PERMANENTE
NARIÑO,TANGUA,2007,2007,35,25,13,PERMANENTE
NARIÑO,FUNES,2007,2007,34,26,29,PERMANENTE
NARIÑO,NARIÑO,2007,2007,16,13,14,PERMANENTE
NORTE DE SANTANDER,CONVENCION,2007,2007,2905,2642,1695,PERMANENTE
NORTE DE SANTANDER,SALAZAR,2007,2007,2604,2489,858,PERMANENTE
NORTE DE SANTANDER,SARDINATA,2007,2007,2303,2187,981,PERMANENTE
NORTE DE SANTANDER,ARBOLEDAS,2007,2007,2128,2066,757,PERMANENTE
NORTE DE SANTANDER,SAN CALIXTO,2007,2007,1918,1755,1144,PERMANENTE
NORTE DE SANTANDER,EL CARMEN,2007,2007,1710,1519,825,PERMANENTE
NORTE DE SANTANDER,TOLEDO,2007,2007,1663,1606,544,PERMANENTE
NORTE DE SANTANDER,DURANIA,2007,2007,1590,1562,610,PERMANENTE
NORTE DE SANTANDER,CUCUTILLA,2007,2007,1541,1511,724,PERMANENTE
NORTE DE SANTANDER,GRAMALOTE,2007,2007,1464,1409,507,PERMANENTE
NORTE DE SANTANDER,LOURDES,2007,2007,1425,1337,479,PERMANENTE
NORTE DE SANTANDER,HACARI,2007,2007,1179,1093,628,PERMANENTE
NORTE DE SANTANDER,LABATECA,2007,2007,1035,1006,310,PERMANENTE
NORTE DE SANTANDER,BUCARASICA,2007,2007,908,858,441,PERMANENTE
NORTE DE SANTANDER,TEORAMA,2007,2007,868,840,499,PERMANENTE
NORTE DE SANTANDER,CHINACOTA,2007,2007,852,823,318,PERMANENTE
NORTE DE SANTANDER,BOCHALEMA,2007,2007,773,748,264,PERMANENTE
NORTE DE SANTANDER,CACHIRA,2007,2007,757,663,328,PERMANENTE
NORTE DE SANTANDER,EL ZULIA,2007,2007,734,671,426,PERMANENTE
NORTE DE SANTANDER,SANTIAGO,2007,2007,540,529,142,PERMANENTE
NORTE DE SANTANDER,ABREGO,2007,2007,492,456,188,PERMANENTE
NORTE DE SANTANDER,OCAÑA,2007,2007,436,385,206,PERMANENTE
NORTE DE SANTANDER,PAMPLONITA,2007,2007,361,352,111,PERMANENTE
NORTE DE SANTANDER,RAGONVALIA,2007,2007,357,333,131,PERMANENTE
NORTE DE SANTANDER,VILLA CARO,2007,2007,326,319,100,PERMANENTE
NORTE DE SANTANDER,LOS PATIOS,2007,2007,254,252,106,PERMANENTE
NORTE DE SANTANDER,SAN CAYETANO,2007,2007,213,212,57,PERMANENTE
NORTE DE SANTANDER,VILLA DEL ROSARIO,2007,2007,187,182,56,PERMANENTE
NORTE DE SANTANDER,LA PLAYA,2007,2007,134,121,58,PERMANENTE
NORTE DE SANTANDER,HERRAN,2007,2007,131,125,60,PERMANENTE
NORTE DE SANTANDER,CUCUTA,2007,2007,69,67,24,PERMANENTE
NORTE DE SANTANDER,CHITAGA,2007,2007,57,53,16,PERMANENTE
PUTUMAYO,ORITO,2007,2007,40,12,8,PERMANENTE
PUTUMAYO,MOCOA,2007,2007,20,20,23,PERMANENTE
PUTUMAYO,PUERTO CAICEDO,2007,2007,3,3,3,PERMANENTE
QUINDIO,CALARCA,2007,2007,4736,3776,4744,PERMANENTE
QUINDIO,QUIMBAYA,2007,2007,3610,2964,4164,PERMANENTE
QUINDIO,PIJAO,2007,2007,2626,2368,2585,PERMANENTE
QUINDIO,FILANDIA,2007,2007,2289,1920,2722,PERMANENTE
QUINDIO,CIRCASIA,2007,2007,2237,1874,2379,PERMANENTE
QUINDIO,ARMENIA,2007,2007,2103,1820,2608,PERMANENTE
QUINDIO,CORDOBA,2007,2007,1517,1328,1375,PERMANENTE
QUINDIO,BUENAVISTA,2007,2007,1137,990,1274,PERMANENTE
QUINDIO,MONTENEGRO,2007,2007,1113,930,1413,PERMANENTE
QUINDIO,GENOVA,2007,2007,1043,931,886,PERMANENTE
QUINDIO,SALENTO,2007,2007,677,611,589,PERMANENTE
QUINDIO,LA TEBAIDA,2007,2007,482,392,687,PERMANENTE
RISARALDA,BELEN DE UMBRIA,2007,2007,8040,7187,11265,PERMANENTE
RISARALDA,PEREIRA,2007,2007,7919,7098,12266,PERMANENTE
RISARALDA,SANTA ROSA DE CABAL,2007,2007,6696,6084,9579,PERMANENTE
RISARALDA,SANTUARIO,2007,2007,6167,4915,9151,PERMANENTE
RISARALDA,MARSELLA,2007,2007,5219,4013,5977,PERMANENTE
RISARALDA,APIA,2007,2007,4851,4451,7411,PERMANENTE
RISARALDA,QUINCHIA,2007,2007,3890,3533,3763,PERMANENTE
RISARALDA,LA CELIA,2007,2007,3754,3044,3249,PERMANENTE
RISARALDA,GUATICA,2007,2007,2620,2094,2655,PERMANENTE
RISARALDA,BALBOA,2007,2007,2487,2207,2391,PERMANENTE
RISARALDA,DOS QUEBRADAS,2007,2007,1911,1022,1806,PERMANENTE
RISARALDA,MISTRATO,2007,2007,1589,1500,2499,PERMANENTE
RISARALDA,PUEBLO RICO,2007,2007,513,484,785,PERMANENTE
RISARALDA,LA VIRGINIA,2007,2007,61,58,46,PERMANENTE
SANTANDER,SAN VICENTE DE CHUCURI,2007,2007,3940,3518,3277,PERMANENTE
SANTANDER,SOCORRO,2007,2007,2591,2120,1504,PERMANENTE
SANTANDER,SAN GIL,2007,2007,1843,1650,1270,PERMANENTE
SANTANDER,RIONEGRO,2007,2007,1682,1682,1009,PERMANENTE
SANTANDER,GUADALUPE,2007,2007,1403,1050,957,PERMANENTE
SANTANDER,VALLE DE SAN JOSE,2007,2007,1273,420,420,PERMANENTE
SANTANDER,PUENTE NACIONAL,2007,2007,1267,1238,743,PERMANENTE
SANTANDER,MATANZA,2007,2007,1267,665,641,PERMANENTE
SANTANDER,PINCHOTE,2007,2007,1250,1150,1265,PERMANENTE
SANTANDER,ARATOCA,2007,2007,1240,1240,1240,PERMANENTE
SANTANDER,COROMORO,2007,2007,1194,988,988,PERMANENTE
SANTANDER,OIBA,2007,2007,1190,883,973,PERMANENTE
SANTANDER,SUAITA,2007,2007,1190,1190,1094,PERMANENTE
SANTANDER,EL CARMEN DE CHUCURI,2007,2007,1156,1088,870,PERMANENTE
SANTANDER,PARAMO,2007,2007,1120,933,839,PERMANENTE
SANTANDER,CHARALA,2007,2007,932,725,562,PERMANENTE
SANTANDER,CURITI,2007,2007,911,800,1200,PERMANENTE
SANTANDER,CHIMA,2007,2007,843,680,545,PERMANENTE
SANTANDER,OCAMONTE,2007,2007,790,736,779,PERMANENTE
SANTANDER,ZAPATOCA,2007,2007,750,750,525,PERMANENTE
SANTANDER,EL PLAYON,2007,2007,698,580,406,PERMANENTE
SANTANDER,SAN ANDRES,2007,2007,677,655,737,PERMANENTE
SANTANDER,BETULIA,2007,2007,667,631,610,PERMANENTE
SANTANDER,GALAN,2007,2007,656,652,489,PERMANENTE
SANTANDER,CONFINES,2007,2007,615,460,258,PERMANENTE
SANTANDER,BUCARAMANGA,2007,2007,610,378,254,PERMANENTE
SANTANDER,BARBOSA,2007,2007,602,420,630,PERMANENTE
SANTANDER,GUAVATA,2007,2007,585,450,173,PERMANENTE
SANTANDER,FLORIDABLANCA,2007,2007,567,535,388,PERMANENTE
SANTANDER,MOGOTES,2007,2007,540,540,474,PERMANENTE
SANTANDER,SIMACOTA,2007,2007,539,473,284,PERMANENTE
SANTANDER,BARICHARA,2007,2007,512,485,424,PERMANENTE
SANTANDER,ALBANIA,2007,2007,503,418,251,PERMANENTE
SANTANDER,FLORIAN,2007,2007,439,401,281,PERMANENTE
SANTANDER,TONA,2007,2007,432,291,264,PERMANENTE
SANTANDER,HATO,2007,2007,429,364,373,PERMANENTE
SANTANDER,JESUS MARIA,2007,2007,421,340,272,PERMANENTE
SANTANDER,PIEDECUESTA,2007,2007,388,115,57,PERMANENTE
SANTANDER,CONTRATACION,2007,2007,322,322,280,PERMANENTE
SANTANDER,PALMAS DEL SOCORRO,2007,2007,319,280,224,PERMANENTE
SANTANDER,GUAPOTA,2007,2007,303,195,280,PERMANENTE
SANTANDER,VELEZ,2007,2007,272,120,96,PERMANENTE
SANTANDER,GIRON,2007,2007,268,140,120,PERMANENTE
SANTANDER,LEBRIJA,2007,2007,240,240,150,PERMANENTE
SANTANDER,LOS SANTOS,2007,2007,175,75,52,PERMANENTE
SANTANDER,ENCINO,2007,2007,160,160,176,PERMANENTE
SANTANDER,SUCRE,2007,2007,153,50,30,PERMANENTE
SANTANDER,SAN BENITO,2007,2007,151,140,56,PERMANENTE
SANTANDER,LA BELLEZA,2007,2007,139,135,90,PERMANENTE
SANTANDER,BOLIVAR,2007,2007,110,110,40,PERMANENTE
SANTANDER,GUEPSA,2007,2007,108,64,45,PERMANENTE
SANTANDER,SURATA,2007,2007,97,80,40,PERMANENTE
SANTANDER,LANDAZURI,2007,2007,85,85,68,PERMANENTE
SANTANDER,SANTA BARBARA,2007,2007,85,69,27,PERMANENTE
SANTANDER,EL GUACAMAYO,2007,2007,72,55,72,PERMANENTE
SANTANDER,CHARTA,2007,2007,70,70,38,PERMANENTE
SANTANDER,VILLANUEVA,2007,2007,67,62,44,PERMANENTE
SANTANDER,JORDAN,2007,2007,55,45,38,PERMANENTE
SANTANDER,CHIPATA,2007,2007,54,45,59,PERMANENTE
SANTANDER,AGUADA,2007,2007,50,40,24,PERMANENTE
SANTANDER,GAMBITA,2007,2007,49,45,35,PERMANENTE
SANTANDER,ONZAGA,2007,2007,28,25,13,PERMANENTE
SANTANDER,LA PAZ,2007,2007,23,23,21,PERMANENTE
SANTANDER,SAN JOSE DE MIRANDA,2007,2007,17,17,9,PERMANENTE
SANTANDER,SAN JOAQUIN,2007,2007,15,15,12,PERMANENTE
SANTANDER,MOLAGAVITA,2007,2007,4,0,0,PERMANENTE
SANTANDER,CABRERA,2007,2007,4,3,2,PERMANENTE
SANTANDER,ENCISO,2007,2007,2,2,1,PERMANENTE
SANTANDER,CEPITA,2007,2007,1,1,2,PERMANENTE
TOLIMA,LIBANO,2007,2007,8873,7586,10138,PERMANENTE
TOLIMA,PLANADAS,2007,2007,8601,7893,10141,PERMANENTE
TOLIMA,IBAGUE,2007,2007,7945,6840,6156,PERMANENTE
TOLIMA,FRESNO,2007,2007,7437,6774,10375,PERMANENTE
TOLIMA,CHAPARRAL,2007,2007,6971,6173,7654,PERMANENTE
TOLIMA,ATACO,2007,2007,6746,5734,6958,PERMANENTE
TOLIMA,ROVIRA,2007,2007,5844,5319,5694,PERMANENTE
TOLIMA,ORTEGA,2007,2007,4420,3795,4934,PERMANENTE
TOLIMA,RIOBLANCO,2007,2007,4152,3695,4951,PERMANENTE
TOLIMA,VILLAHERMOSA,2007,2007,3621,3273,4768,PERMANENTE
TOLIMA,ANZOATEGUI,2007,2007,3271,2925,4103,PERMANENTE
TOLIMA,SAN ANTONIO,2007,2007,3255,2969,2986,PERMANENTE
TOLIMA,DOLORES,2007,2007,3250,2791,2233,PERMANENTE
TOLIMA,VILLARRICA,2007,2007,3177,2872,3506,PERMANENTE
TOLIMA,CUNDAY,2007,2007,3151,2718,3745,PERMANENTE
TOLIMA,ICONONZO,2007,2007,3110,2915,2249,PERMANENTE
TOLIMA,ALPUJARRA,2007,2007,2216,2146,2150,PERMANENTE
TOLIMA,PALOCABILDO,2007,2007,2138,1907,2660,PERMANENTE
TOLIMA,CASABIANCA,2007,2007,1926,1705,2489,PERMANENTE
TOLIMA,HERVEO,2007,2007,1505,1357,1942,PERMANENTE
TOLIMA,FALAN,2007,2007,1492,1390,1905,PERMANENTE
TOLIMA,CAJAMARCA,2007,2007,1246,1083,1035,PERMANENTE
TOLIMA,VENADILLO,2007,2007,1212,1047,1478,PERMANENTE
TOLIMA,ALVARADO,2007,2007,1122,989,922,PERMANENTE
TOLIMA,VALLE DE SAN JUAN,2007,2007,1089,933,1150,PERMANENTE
TOLIMA,PRADO,2007,2007,1084,1007,1328,PERMANENTE
TOLIMA,SANTA ISABEL,2007,2007,1079,996,1236,PERMANENTE
TOLIMA,MARIQUITA,2007,2007,810,679,952,PERMANENTE
TOLIMA,MELGAR,2007,2007,572,410,473,PERMANENTE
TOLIMA,LERIDA,2007,2007,509,458,549,PERMANENTE
TOLIMA,ARMERO (GUAYABAL),2007,2007,323,281,430,PERMANENTE
TOLIMA,PURIFICACION,2007,2007,275,241,255,PERMANENTE
TOLIMA,SAN LUIS,2007,2007,255,238,310,PERMANENTE
TOLIMA,RONCESVALLES,2007,2007,249,208,260,PERMANENTE
TOLIMA,NATAGAIMA,2007,2007,136,127,69,PERMANENTE
TOLIMA,COYAIMA,2007,2007,113,106,50,PERMANENTE
TOLIMA,MURILLO,2007,2007,65,58,74,PERMANENTE
TOLIMA,SUAREZ,2007,2007,45,41,14,PERMANENTE
VALLE DEL CAUCA,SEVILLA,2007,2007,8744,7600,8284,PERMANENTE
VALLE DEL CAUCA,EL AGUILA,2007,2007,7602,6814,6610,PERMANENTE
VALLE DEL CAUCA,CAICEDONIA,2007,2007,6382,5933,6675,PERMANENTE
VALLE DEL CAUCA,ANSERMANUEVO,2007,2007,6159,5992,6602,PERMANENTE
VALLE DEL CAUCA,EL CAIRO,2007,2007,5027,4700,3596,PERMANENTE
VALLE DEL CAUCA,TRUJILLO,2007,2007,4974,4800,4320,PERMANENTE
VALLE DEL CAUCA,TULUA,2007,2007,4244,3900,3900,PERMANENTE
VALLE DEL CAUCA,RIOFRIO,2007,2007,4093,4000,3600,PERMANENTE
VALLE DEL CAUCA,ARGELIA,2007,2007,3370,3365,3365,PERMANENTE
VALLE DEL CAUCA,BUGALAGRANDE,2007,2007,2350,2323,2044,PERMANENTE
VALLE DEL CAUCA,TORO,2007,2007,2315,2220,1776,PERMANENTE
VALLE DEL CAUCA,BOLIVAR,2007,2007,2078,2050,1076,PERMANENTE
VALLE DEL CAUCA,OBANDO,2007,2007,1797,1718,1289,PERMANENTE
VALLE DEL CAUCA,YOTOCO,2007,2007,1773,1633,1470,PERMANENTE
VALLE DEL CAUCA,DAGUA,2007,2007,1764,1600,1280,PERMANENTE
VALLE DEL CAUCA,VERSALLES,2007,2007,1666,1384,637,PERMANENTE
VALLE DEL CAUCA,ALCALA,2007,2007,1638,1453,1307,PERMANENTE
VALLE DEL CAUCA,JAMUNDI,2007,2007,1631,1620,1620,PERMANENTE
VALLE DEL CAUCA,RESTREPO,2007,2007,1385,1196,1280,PERMANENTE
VALLE DEL CAUCA,EL DOVIO,2007,2007,1225,1160,580,PERMANENTE
VALLE DEL CAUCA,ULLOA,2007,2007,1056,1000,800,PERMANENTE
VALLE DEL CAUCA,ROLDANILLO,2007,2007,1004,993,596,PERMANENTE
VALLE DEL CAUCA,GINEBRA,2007,2007,979,888,587,PERMANENTE
VALLE DEL CAUCA,FLORIDA,2007,2007,908,875,263,PERMANENTE
VALLE DEL CAUCA,LA CUMBRE,2007,2007,906,756,756,PERMANENTE
VALLE DEL CAUCA,VIJES,2007,2007,876,870,870,PERMANENTE
VALLE DEL CAUCA,LA VICTORIA,2007,2007,767,700,665,PERMANENTE
VALLE DEL CAUCA,CARTAGO,2007,2007,749,695,300,PERMANENTE
VALLE DEL CAUCA,CALIMA EL DARIEN,2007,2007,633,600,300,PERMANENTE
VALLE DEL CAUCA,GUACARI,2007,2007,631,590,531,PERMANENTE
VALLE DEL CAUCA,CALI,2007,2007,628,460,218,PERMANENTE
VALLE DEL CAUCA,LA UNION,2007,2007,611,542,466,PERMANENTE
VALLE DEL CAUCA,BUGA,2007,2007,593,470,559,PERMANENTE
VALLE DEL CAUCA,SAN PEDRO,2007,2007,429,390,312,PERMANENTE
VALLE DEL CAUCA,YUMBO,2007,2007,375,370,207,PERMANENTE
VALLE DEL CAUCA,PRADERA,2007,2007,337,309,172,PERMANENTE
VALLE DEL CAUCA,ANDALUCIA,2007,2007,327,265,344,PERMANENTE
VALLE DEL CAUCA,PALMIRA,2007,2007,305,300,288,PERMANENTE
VALLE DEL CAUCA,EL CERRITO,2007,2007,149,134,76,PERMANENTE
ANTIOQUIA,CIUDAD BOLIVAR,2008,2008,9880,7100,7721,PERMANENTE
ANTIOQUIA,ANDES,2008,2008,8696,8484,13574,PERMANENTE
ANTIOQUIA,BETANIA,2008,2008,6700,6290,5347,PERMANENTE
ANTIOQUIA,SALGAR,2008,2008,6520,5529,5846,PERMANENTE
ANTIOQUIA,CONCORDIA,2008,2008,5608,5148,6178,PERMANENTE
ANTIOQUIA,BETULIA,2008,2008,5156,4771,4823,PERMANENTE
ANTIOQUIA,ABEJORRAL,2008,2008,4180,3956,2223,PERMANENTE
ANTIOQUIA,SONSON,2008,2008,3580,3455,4146,PERMANENTE
ANTIOQUIA,ITUANGO,2008,2008,3097,2703,2206,PERMANENTE
ANTIOQUIA,NARIÑO,2008,2008,2976,2815,3378,PERMANENTE
ANTIOQUIA,FREDONIA,2008,2008,2762,2527,2527,PERMANENTE
ANTIOQUIA,TAMESIS,2008,2008,2645,1900,2165,PERMANENTE
ANTIOQUIA,CAÑASGORDAS,2008,2008,2560,2397,959,PERMANENTE
ANTIOQUIA,JARDIN,2008,2008,2408,2055,2697,PERMANENTE
ANTIOQUIA,EBEJICO,2008,2008,2105,2025,1418,PERMANENTE
ANTIOQUIA,DABEIBA,2008,2008,2034,1864,1491,PERMANENTE
ANTIOQUIA,ARGELIA,2008,2008,2003,1793,1076,PERMANENTE
ANTIOQUIA,JERICO,2008,2008,1911,1389,1722,PERMANENTE
ANTIOQUIA,MONTEBELLO,2008,2008,1910,1340,1340,PERMANENTE
ANTIOQUIA,SAN CARLOS,2008,2008,1783,1751,876,PERMANENTE
ANTIOQUIA,SANTA BARBARA,2008,2008,1770,1050,1175,PERMANENTE
ANTIOQUIA,YOLOMBO,2008,2008,1768,1622,1528,PERMANENTE
ANTIOQUIA,AMALFI,2008,2008,1695,1392,1304,PERMANENTE
ANTIOQUIA,PUEBLO RICO,2008,2008,1640,1324,1429,PERMANENTE
ANTIOQUIA,SANTAFE DE ANTIOQUIA,2008,2008,1564,1407,1850,PERMANENTE
ANTIOQUIA,COCORNA,2008,2008,1459,1419,795,PERMANENTE
ANTIOQUIA,BARBOSA,2008,2008,1443,1287,1294,PERMANENTE
ANTIOQUIA,ANZA,2008,2008,1436,1100,1012,PERMANENTE
ANTIOQUIA,CAICEDO,2008,2008,1378,1220,1230,PERMANENTE
ANTIOQUIA,PEQUE,2008,2008,1365,1227,1104,PERMANENTE
ANTIOQUIA,SANTO DOMINGO,2008,2008,1339,1124,1349,PERMANENTE
ANTIOQUIA,LIBORINA,2008,2008,1313,1180,899,PERMANENTE
ANTIOQUIA,SAN RAFAEL,2008,2008,1309,1190,818,PERMANENTE
ANTIOQUIA,FRONTINO,2008,2008,1270,1135,795,PERMANENTE
ANTIOQUIA,HELICONIA,2008,2008,1264,1264,1138,PERMANENTE
ANTIOQUIA,ANGOSTURA,2008,2008,1240,1180,1180,PERMANENTE
ANTIOQUIA,URAMITA,2008,2008,1206,1176,729,PERMANENTE
ANTIOQUIA,SABANALARGA,2008,2008,1205,1190,1142,PERMANENTE
ANTIOQUIA,SAN ROQUE,2008,2008,1155,1119,1141,PERMANENTE
ANTIOQUIA,URRAO,2008,2008,1125,1125,1125,PERMANENTE
ANTIOQUIA,CARAMANTA,2008,2008,1096,1081,930,PERMANENTE
ANTIOQUIA,MEDELLIN,2008,2008,1078,1027,822,PERMANENTE
ANTIOQUIA,TARSO,2008,2008,1060,874,1049,PERMANENTE
ANTIOQUIA,GRANADA,2008,2008,997,960,518,PERMANENTE
ANTIOQUIA,SOPETRAN,2008,2008,982,938,750,PERMANENTE
ANTIOQUIA,BURITICA,2008,2008,916,816,508,PERMANENTE
ANTIOQUIA,ARMENIA,2008,2008,788,788,886,PERMANENTE
ANTIOQUIA,GOMEZ PLATA,2008,2008,787,587,646,PERMANENTE
ANTIOQUIA,ALEJANDRIA,2008,2008,753,706,706,PERMANENTE
ANTIOQUIA,SAN ANDRES,2008,2008,739,628,510,PERMANENTE
ANTIOQUIA,GUADALUPE,2008,2008,711,595,536,PERMANENTE
ANTIOQUIA,GIRALDO,2008,2008,700,590,708,PERMANENTE
ANTIOQUIA,VENECIA,2008,2008,690,554,765,PERMANENTE
ANTIOQUIA,AMAGA,2008,2008,672,578,347,PERMANENTE
ANTIOQUIA,HISPANIA,2008,2008,660,591,562,PERMANENTE
ANTIOQUIA,VALPARAISO,2008,2008,654,583,690,PERMANENTE
ANTIOQUIA,SAN JERONIMO,2008,2008,648,620,465,PERMANENTE
ANTIOQUIA,ANGELOPOLIS,2008,2008,630,497,398,PERMANENTE
ANTIOQUIA,SANTA ROSA DE OSOS,2008,2008,620,610,488,PERMANENTE
ANTIOQUIA,TITIRIBI,2008,2008,581,526,500,PERMANENTE
ANTIOQUIA,BRICEÑO,2008,2008,577,445,414,PERMANENTE
ANTIOQUIA,LA CEJA,2008,2008,489,441,442,PERMANENTE
ANTIOQUIA,SAN FRANCISCO,2008,2008,476,476,417,PERMANENTE
ANTIOQUIA,CARMEN DE VIBORAL,2008,2008,470,470,329,PERMANENTE
ANTIOQUIA,PEÑOL,2008,2008,421,399,399,PERMANENTE
ANTIOQUIA,GIRARDOTA,2008,2008,411,368,414,PERMANENTE
ANTIOQUIA,VEGACHI,2008,2008,396,354,283,PERMANENTE
ANTIOQUIA,OLAYA,2008,2008,354,290,218,PERMANENTE
ANTIOQUIA,TOLEDO,2008,2008,338,128,128,PERMANENTE
ANTIOQUIA,SAN LUIS,2008,2008,330,302,181,PERMANENTE
ANTIOQUIA,CISNEROS,2008,2008,280,265,265,PERMANENTE
ANTIOQUIA,YARUMAL,2008,2008,275,259,323,PERMANENTE
ANTIOQUIA,MACEO,2008,2008,263,233,140,PERMANENTE
ANTIOQUIA,YALI,2008,2008,253,158,79,PERMANENTE
ANTIOQUIA,RETIRO,2008,2008,237,225,293,PERMANENTE
ANTIOQUIA,CAMPAMENTO,2008,2008,235,223,203,PERMANENTE
ANTIOQUIA,ANORI,2008,2008,234,234,262,PERMANENTE
ANTIOQUIA,CALDAS,2008,2008,230,220,242,PERMANENTE
ANTIOQUIA,BELLO,2008,2008,208,208,187,PERMANENTE
ANTIOQUIA,DON MATIAS,2008,2008,177,155,194,PERMANENTE
ANTIOQUIA,COPACABANA,2008,2008,142,140,98,PERMANENTE
ANTIOQUIA,ABRIAQUI,2008,2008,137,132,90,PERMANENTE
ANTIOQUIA,SABANETA,2008,2008,135,130,144,PERMANENTE
ANTIOQUIA,CONCEPCION,2008,2008,115,98,98,PERMANENTE
ANTIOQUIA,LA ESTRELLA,2008,2008,76,76,61,PERMANENTE
ANTIOQUIA,GUATAPE,2008,2008,45,45,40,PERMANENTE
ANTIOQUIA,CARACOLI,2008,2008,37,35,17,PERMANENTE
ANTIOQUIA,MARINILLA,2008,2008,15,15,15,PERMANENTE
BOLIVAR,SANTA ROSA DEL SUR,2008,2008,830,560,700,PERMANENTE
BOLIVAR,TIQUISIO,2008,2008,12,12,11,PERMANENTE
BOYACA,MONIQUIRA,2008,2008,2663,2478,2478,PERMANENTE
BOYACA,ZETAQUIRA,2008,2008,916,916,870,PERMANENTE
BOYACA,MIRAFLORES,2008,2008,749,675,608,PERMANENTE
BOYACA,TOGUI,2008,2008,678,580,580,PERMANENTE
BOYACA,SAN JOSE DE PARE,2008,2008,615,550,605,PERMANENTE
BOYACA,CHITARAQUE,2008,2008,610,510,510,PERMANENTE
BOYACA,SANTANA,2008,2008,550,550,330,PERMANENTE
BOYACA,MARIPI,2008,2008,544,529,370,PERMANENTE
BOYACA,BERBEO,2008,2008,508,476,357,PERMANENTE
BOYACA,BRICEÑO,2008,2008,480,440,308,PERMANENTE
BOYACA,BUENAVISTA,2008,2008,420,397,397,PERMANENTE
BOYACA,PAUNA,2008,2008,400,350,350,PERMANENTE
BOYACA,COPER,2008,2008,341,270,144,PERMANENTE
BOYACA,GUAYATA,2008,2008,327,315,378,PERMANENTE
BOYACA,LABRANZAGRANDE,2008,2008,205,190,71,PERMANENTE
BOYACA,PISBA,2008,2008,198,180,127,PERMANENTE
BOYACA,PAYA,2008,2008,192,180,67,PERMANENTE
BOYACA,PAEZ,2008,2008,175,175,140,PERMANENTE
BOYACA,SAN EDUARDO,2008,2008,155,144,134,PERMANENTE
BOYACA,OTANCHE,2008,2008,134,134,101,PERMANENTE
BOYACA,SAN PABLO DE BORBUR,2008,2008,130,130,78,PERMANENTE
BOYACA,TUNUNGUA,2008,2008,102,93,65,PERMANENTE
BOYACA,SAN MATEO,2008,2008,95,90,90,PERMANENTE
BOYACA,MACANAL,2008,2008,92,80,72,PERMANENTE
BOYACA,LA VICTORIA,2008,2008,75,69,69,PERMANENTE
BOYACA,TENZA,2008,2008,63,62,56,PERMANENTE
BOYACA,PACHAVITA,2008,2008,52,49,39,PERMANENTE
BOYACA,PAJARITO,2008,2008,52,47,61,PERMANENTE
BOYACA,SOMONDOCO,2008,2008,39,34,17,PERMANENTE
BOYACA,QUIPAMA,2008,2008,31,25,22,PERMANENTE
BOYACA,SANTA MARIA,2008,2008,16,15,15,PERMANENTE
BOYACA,SUTATENZA,2008,2008,15,15,17,PERMANENTE
BOYACA,GUATEQUE,2008,2008,12,10,6,PERMANENTE
BOYACA,SANTA SOFIA,2008,2008,11,8,8,PERMANENTE
BOYACA,MUZO,2008,2008,8,5,5,PERMANENTE
BOYACA,ALMEIDA,2008,2008,7,7,3,PERMANENTE
BOYACA,CHIVOR,2008,2008,2,1,1,PERMANENTE
CALDAS,MANIZALES,2008,2008,8536,6379,9706,PERMANENTE
CALDAS,ANSERMA,2008,2008,6967,4985,5982,PERMANENTE
CALDAS,PENSILVANIA,2008,2008,5900,5900,5984,PERMANENTE
CALDAS,CHINCHINA,2008,2008,5177,4477,7263,PERMANENTE
CALDAS,AGUADAS,2008,2008,4604,4085,3458,PERMANENTE
CALDAS,SAMANA,2008,2008,4576,4576,4206,PERMANENTE
CALDAS,PALESTINA,2008,2008,4499,4474,5596,PERMANENTE
CALDAS,MARQUETALIA,2008,2008,4451,4247,4528,PERMANENTE
CALDAS,NEIRA,2008,2008,4332,3217,4612,PERMANENTE
CALDAS,PACORA,2008,2008,4064,3583,3879,PERMANENTE
CALDAS,MANZANARES,2008,2008,4032,3705,3577,PERMANENTE
CALDAS,RIOSUCIO,2008,2008,3757,3757,3151,PERMANENTE
CALDAS,BELALCAZAR,2008,2008,3754,3225,4656,PERMANENTE
CALDAS,RISARALDA,2008,2008,3430,2895,3474,PERMANENTE
CALDAS,SALAMINA,2008,2008,3066,2880,2596,PERMANENTE
CALDAS,FILADELFIA,2008,2008,2735,2132,2959,PERMANENTE
CALDAS,ARANZAZU,2008,2008,2409,2154,2040,PERMANENTE
CALDAS,SAN JOSE,2008,2008,2222,1920,2688,PERMANENTE
CALDAS,SUPIA,2008,2008,1952,1952,1963,PERMANENTE
CALDAS,VILLAMARIA,2008,2008,1746,1223,1553,PERMANENTE
CALDAS,LA MERCED,2008,2008,1217,993,860,PERMANENTE
CALDAS,VITERBO,2008,2008,894,894,886,PERMANENTE
CALDAS,MARMATO,2008,2008,810,808,781,PERMANENTE
CALDAS,VICTORIA,2008,2008,274,227,336,PERMANENTE
CALDAS,MARULANDA,2008,2008,216,209,150,PERMANENTE
CAQUETA,PUERTO RICO,2008,2008,967,960,864,PERMANENTE
CAQUETA,FLORENCIA,2008,2008,660,645,581,PERMANENTE
